epoch,train_loss,test_acc@1,test_acc@5
68,6.4099336465199785,50.160000000000004,93.46
69,6.4118658403555555,50.17,93.65
70,6.409715046485265,50.74999999999999,93.62
71,6.404298226038615,50.89,93.64
72,6.401588688294093,51.4,93.73
73,6.40007155140241,50.849999999999994,93.64
74,6.404061774412791,51.080000000000005,93.56
75,6.399269034465154,51.339999999999996,93.63
76,6.395452956358592,51.580000000000005,93.78
77,6.391640851895015,51.66,93.81
78,6.394442180792491,51.32,93.71000000000001
79,6.388420283794403,51.5,93.78
80,6.393981397151947,51.09,93.58
81,6.390159746011098,51.65,93.73
82,6.39097539583842,52.03,93.85
83,6.391700903574626,51.949999999999996,94.1
84,6.389619241158168,51.790000000000006,93.89
85,6.386998474597931,51.629999999999995,94.03
86,6.38856781522433,51.68000000000001,93.94
87,6.380479276180267,52.480000000000004,93.78999999999999
88,6.381522128979365,52.25,94.01
89,6.3765252232551575,51.73,94.16
90,6.37836014231046,51.82,94.08999999999999
91,6.376888453960419,52.04,94.15
92,6.378444105386734,52.349999999999994,94.36
93,6.376081764698029,52.73,94.17
94,6.37647357583046,52.55,94.21000000000001
95,6.374366720517476,52.25,94.1
96,6.377144704262416,52.400000000000006,94.36
97,6.374146640300751,52.669999999999995,94.44
98,6.3731047213077545,53.010000000000005,94.13
99,6.372963716586431,52.76,93.99
100,6.370098054409027,52.86,94.34
101,6.369523743788402,52.739999999999995,94.42
102,6.369018812974294,53.339999999999996,94.58
103,6.370655059814453,53.53,94.62
104,6.366220593452454,53.169999999999995,94.38
105,6.365641713142395,53.16,94.49
106,6.36225351691246,52.76,94.53
107,6.360668480396271,53.1,94.67
108,6.361179639895757,53.14,94.53
109,6.361422191063563,53.92,94.62
110,6.359755674997966,53.47,94.63000000000001
111,6.357472310463588,53.849999999999994,94.55
112,6.358120898405711,53.98,94.71000000000001
113,6.357306192318599,53.959999999999994,94.69999999999999
114,6.35882756114006,54.300000000000004,94.95
115,6.355449438095093,54.0,94.65
116,6.355597585439682,54.49,94.51
117,6.353426893552144,54.120000000000005,94.69999999999999
118,6.35542032122612,54.53,94.8
119,6.350714137156804,54.290000000000006,94.75
120,6.34919719894727,54.559999999999995,94.91000000000001
121,6.351404637098312,54.379999999999995,94.78999999999999
122,6.347651908795039,54.54,94.76
123,6.347611526648204,54.67999999999999,94.83
124,6.346404771010081,54.64,94.83
125,6.347143242756526,54.279999999999994,94.86
126,6.3467254141966505,54.81,94.88
127,6.3414036730925245,54.76,94.97
128,6.343542019526164,54.53,94.87
129,6.342151979605357,54.37,94.86
130,6.3415031135082245,54.52,94.98
131,6.33985189596812,54.55,94.83
132,6.344557245572408,55.230000000000004,95.07
133,6.343468070030212,54.769999999999996,95.04
134,6.336507956186931,55.230000000000004,95.0
135,6.33831524848938,54.64,94.98
136,6.339663763840993,55.06999999999999,94.87
137,6.335704227288564,54.48,94.76
138,6.342200924952825,55.169999999999995,95.23
139,6.337249467770259,55.21,95.14
140,6.3330698410669966,55.7,94.93
141,6.3357580701510114,54.800000000000004,94.93
142,6.3315302431583405,55.32,95.12
143,6.331208238999049,55.00000000000001,95.03
144,6.333150168259938,55.37,95.35
145,6.333652128775914,55.57,95.12
146,6.337006231149037,55.400000000000006,94.98
147,6.329937318960826,54.97,95.11
148,6.3306215306123095,55.45,95.17
149,6.332178135712941,55.13,95.23
150,6.33187793691953,55.75,95.15
151,6.33168809612592,55.83,95.25
152,6.330774813890457,55.55,95.09
153,6.325132459402084,55.42,94.94
154,6.327952891588211,55.22,95.00999999999999
155,6.326300472021103,55.81,95.15
156,6.322571565707524,55.900000000000006,95.13000000000001
157,6.325789511203766,56.47,95.24000000000001
158,6.3260579109191895,56.05,95.25
159,6.3283832768599195,56.220000000000006,95.39
160,6.324740181366603,56.03,95.12
161,6.3217074275016785,55.92,95.21
162,6.322478244702022,56.06,95.43
163,6.32473290959994,56.05,95.28999999999999
164,6.3221284945805865,56.04,95.46
165,6.3221494654814405,56.31,95.42
166,6.320894122123718,56.05,95.38
167,6.322675327459971,55.98,95.36
168,6.318768272797267,56.00000000000001,95.35
169,6.318211714426677,55.93,95.39999999999999
170,6.31490229566892,56.19,95.37
171,6.320648193359375,56.11000000000001,95.39
172,6.3176163037618,56.599999999999994,95.5
173,6.314845710992813,56.54,95.27
174,6.31580783923467,56.08,95.26
175,6.313526074091594,56.25,95.08
176,6.313192993402481,56.620000000000005,95.52000000000001
177,6.317754278580348,56.48,95.56
178,6.311733692884445,56.55,95.33
179,6.309286048014958,56.52,95.38
180,6.3101515372594195,56.64,95.28999999999999
181,6.308820654948552,56.53,95.47
182,6.316601365804672,56.37,95.5
183,6.309431433677673,56.86,95.48
184,6.310875286658605,56.37,95.54
185,6.31124143799146,57.15,95.47
186,6.310521423816681,56.489999999999995,95.36
187,6.309624721606572,56.620000000000005,95.35
188,6.309372703234355,57.02,95.58
189,6.306487590074539,56.63,95.33
190,6.306671182314555,57.13,95.64
191,6.308679083983104,56.65,95.5
192,6.311973998943965,57.46,95.74000000000001
193,6.306541244188945,56.879999999999995,95.28999999999999
194,6.305235991875331,57.14,95.41
195,6.306350976228714,57.03,95.59
196,6.304851750532786,57.4,95.86
197,6.303203443686168,57.42,95.78999999999999
198,6.303570131460826,56.88999999999999,95.47
199,6.307625244061152,57.65,95.78999999999999
200,6.305340786774953,57.07,95.6
201,6.305379768212636,57.010000000000005,95.64
202,6.302934616804123,57.220000000000006,95.56
203,6.301037649313609,57.099999999999994,95.67
204,6.302285552024841,57.35,95.76
205,6.300351003805797,57.43000000000001,95.46
206,6.300920873880386,57.699999999999996,95.66
207,6.300640910863876,57.58,95.73
208,6.297967155774434,57.46,95.82000000000001
209,6.295314282178879,57.34,95.49
210,6.301791111628215,57.96,95.58
211,6.301498671372731,57.84,95.71
212,6.298681855201721,57.35,95.27
213,6.298350125551224,57.99999999999999,95.81
214,6.298070162534714,57.69,96.04
215,6.296921352545421,57.93000000000001,95.72
216,6.299349864323934,57.96,95.71
217,6.294199913740158,57.9,95.62
218,6.298172444105148,58.17,95.67
219,6.297310521205266,58.17,95.77
220,6.293911904096603,58.220000000000006,95.86
221,6.29239155848821,58.089999999999996,96.1
222,6.2941254278024035,57.96,95.78999999999999
223,6.294089148441951,58.45,95.94
224,6.2936829924583435,57.96,95.78
225,6.294775654872258,58.37,96.03
226,6.291806697845459,58.13,96.08
227,6.289687176545461,58.78,96.00999999999999
228,6.2923482457796736,57.769999999999996,95.66
229,6.290557523568471,58.76,95.76
230,6.294173250595729,58.58,95.8
231,6.290904343128204,58.78,95.87
232,6.28818694750468,58.69,96.02000000000001
233,6.2949442366758985,59.28,95.94
234,6.2899419367313385,58.57,95.78
235,6.292514850695928,59.3,95.97
236,6.28909773627917,58.75,95.77
237,6.286827892065048,58.42,95.82000000000001
238,6.287952264149983,59.24,95.73
239,6.291237999995549,58.75,96.07
240,6.287669221560161,58.41,95.89999999999999
241,6.2892661690711975,59.019999999999996,95.67999999999999
242,6.289076189200084,59.0,96.05
243,6.283256471157074,58.45,95.8
244,6.287321458260219,58.79,96.02000000000001
245,6.283165673414866,58.60999999999999,95.89
246,6.287668327490489,58.81999999999999,95.99
247,6.288376490275065,58.87,95.77
248,6.282648921012878,58.89,95.97
249,6.287172009547551,58.97,95.88
250,6.284566481908162,59.199999999999996,95.92
251,6.287967940171559,59.0,95.76
252,6.282942642768224,59.050000000000004,95.94
253,6.282579332590103,58.919999999999995,95.78
254,6.283088843027751,59.01,95.89999999999999
255,6.285760353008906,59.150000000000006,95.99
256,6.284348179896672,59.37,95.94
257,6.284276296695073,59.43000000000001,95.81
258,6.279836316903432,59.37,95.96000000000001
259,6.2809203167756396,59.51,96.13000000000001
260,6.282557765642802,59.72,96.12
261,6.2825025618076324,59.29,96.07
262,6.281912316878636,59.51,95.96000000000001
263,6.2807320058345795,59.63,96.03
264,6.282431701819102,59.45,96.16
265,6.277522017558415,59.25,95.86
266,6.279105375210444,59.64,95.99
267,6.280070126056671,60.06,96.05
268,6.281089156866074,59.589999999999996,95.81
269,6.2817379633585615,59.699999999999996,96.08
270,6.275885184605916,59.58,95.99
271,6.277601172526677,59.86,96.34
272,6.280727118253708,59.5,96.00999999999999
273,6.275866101185481,59.730000000000004,95.91
274,6.276332298914592,59.96,95.87
275,6.278355896472931,59.89,96.21
276,6.276388476292293,59.709999999999994,96.14
277,6.275081425905228,59.809999999999995,96.17999999999999
278,6.276923636595408,59.96,96.12
279,6.274359236160914,59.84,96.11
280,6.27940837542216,60.34,95.96000000000001
281,6.272349039713542,59.48,95.88
282,6.27734096844991,60.019999999999996,96.17999999999999
283,6.271927922964096,59.730000000000004,96.04
284,6.276326398054759,59.75,96.24000000000001
285,6.27369366089503,60.11,96.02000000000001
286,6.276846796274185,60.160000000000004,96.08
287,6.273007780313492,60.17,96.25
288,6.277682542800903,60.529999999999994,96.24000000000001
289,6.272762507200241,60.47,96.09
290,6.2740205725034075,60.629999999999995,96.02000000000001
291,6.272546877463658,60.67,96.15
292,6.2727638483047485,60.45,96.00999999999999
293,6.271926432847977,60.62,96.04
294,6.269051651159923,60.64000000000001,96.15
295,6.27173579732577,60.58,96.09
296,6.271271804968516,60.31999999999999,96.05
297,6.269746045271556,60.27,96.05
298,6.270699669917424,60.69,96.03
299,6.268235951662064,60.8,96.22
300,6.268539547920227,60.61,96.15
301,6.2667340735594435,60.650000000000006,96.19
302,6.268959045410156,61.08,96.19
303,6.270674347877502,60.75000000000001,96.17999999999999
304,6.265323162078857,60.57,96.3
305,6.270369579394658,60.74,96.09
306,6.265548924605052,60.56,96.28999999999999
307,6.2653823892275495,60.980000000000004,96.19
308,6.265144377946854,61.14000000000001,96.28999999999999
309,6.2697703043619795,61.029999999999994,96.31
310,6.262764473756154,61.019999999999996,96.38
311,6.267954419056575,60.919999999999995,96.08
312,6.26700022816658,61.11,96.17
313,6.262135187784831,61.199999999999996,96.09
314,6.26366662979126,60.699999999999996,96.22
315,6.266056507825851,61.56,96.39
316,6.263543287913005,61.160000000000004,96.21
317,6.268060594797134,60.89,96.47
318,6.267010390758514,61.11,96.32
319,6.263322055339813,61.56,96.49
320,6.264723688364029,60.99,96.0
321,6.261330842971802,61.019999999999996,96.55
322,6.261313408613205,61.22,96.22
323,6.264523992935817,60.870000000000005,96.21
324,6.260473181804021,61.519999999999996,96.38
325,6.259073466062546,61.86000000000001,96.25
326,6.2596063415209455,61.419999999999995,96.35000000000001
327,6.2620692153771715,61.68,96.2
328,6.262511968612671,61.5,96.37
329,6.258092403411865,61.870000000000005,96.32
330,6.2614907920360565,61.79,96.32
331,6.261895428101222,61.85000000000001,96.28999999999999
332,6.260075410207112,61.57,96.45
333,6.257611254851024,61.8,96.49
334,6.257436881462733,61.62,96.28999999999999
335,6.256522585948308,61.68,96.49
336,6.255733519792557,61.550000000000004,96.28
337,6.256029744942983,61.870000000000005,96.43
338,6.259130229552587,61.870000000000005,96.48
339,6.25806666413943,61.629999999999995,96.28
340,6.25642063220342,61.53999999999999,96.33
341,6.256056547164917,61.919999999999995,96.31
342,6.261585146188736,62.13999999999999,96.52
343,6.259251435597737,61.82,96.50999999999999
344,6.256933232148488,61.88,96.34
345,6.2535125613212585,61.529999999999994,96.3
346,6.256105283896129,61.77,96.32
347,6.255020757516225,61.67,96.52
348,6.255907158056895,62.08,96.34
349,6.253095646699269,62.31,96.41
350,6.254481802384059,62.13999999999999,96.35000000000001
351,6.255500664313634,62.160000000000004,96.58
352,6.253143459558487,62.01,96.5
353,6.25329973300298,62.17,96.45
354,6.253604561090469,61.99,96.45
355,6.2496288021405535,62.31,96.44
356,6.251878639062245,62.260000000000005,96.47
357,6.255448470513026,62.029999999999994,96.39999999999999
358,6.2523946563402815,61.91,96.52
359,6.253219465414683,62.39,96.48
360,6.254113475481669,62.45,96.6
361,6.250373333692551,62.260000000000005,96.44
362,6.248936623334885,62.23,96.31
363,6.251658300558726,62.480000000000004,96.39999999999999
364,6.249853650728862,61.82,96.45
365,6.251241892576218,62.81,96.43
366,6.248565107584,62.36000000000001,96.49
367,6.251168757677078,62.239999999999995,96.65
368,6.25075622399648,62.61,96.44
369,6.254919906457265,62.6,96.46000000000001
370,6.251171112060547,63.24999999999999,96.54
371,6.2483029663562775,62.53999999999999,96.44
372,6.250695814689,62.45,96.36
373,6.2500293254852295,62.71,96.26
374,6.24965704480807,62.62,96.43
375,6.24874563018481,62.35000000000001,96.2
376,6.2455184161663055,62.41,96.16
377,6.248404612143834,62.36000000000001,96.34
378,6.248636563618978,62.93,96.44
379,6.250696053107579,63.06,96.34
380,6.246764073769252,62.8,96.48
381,6.2446946402390795,62.73,96.47
382,6.244372417529424,62.92,96.65
383,6.24495342373848,62.89,96.50999999999999
384,6.245360344648361,62.51,96.39999999999999
385,6.247621645530065,62.59,96.43
386,6.246295869350433,62.870000000000005,96.34
387,6.247560481230418,63.019999999999996,96.35000000000001
388,6.2439858218034106,62.59,96.54
389,6.241994758447011,62.72,96.34
390,6.245574533939362,62.88,96.39
391,6.244985848665237,63.019999999999996,96.37
392,6.247597207625707,63.690000000000005,96.57
393,6.24575259288152,63.2,96.5
394,6.243009954690933,63.080000000000005,96.50999999999999
395,6.243565708398819,63.04,96.39
396,6.243939449389775,62.72,96.50999999999999
397,6.240898638963699,63.470000000000006,96.61
398,6.2418143053849535,63.11,96.39999999999999
399,6.244086186091105,63.260000000000005,96.46000000000001
400,6.24471589922905,63.24999999999999,96.45
401,6.244180530309677,63.449999999999996,96.59
402,6.245803366104762,63.41,96.47
403,6.240530252456665,63.21,96.55
404,6.2428658703962965,62.45,96.48
405,6.2447741230328875,63.06,96.64
406,6.240526556968689,63.660000000000004,96.44
407,6.2435437341531115,63.080000000000005,96.50999999999999
408,6.2421214779218035,63.22,96.65
409,6.243516713380814,63.23,96.77
410,6.243602563937505,63.59,96.56
411,6.246668517589569,63.32,96.61999999999999
412,6.244949261347453,62.83,96.46000000000001
413,6.239894012610118,63.04,96.65
414,6.242720703283946,62.88,96.63000000000001
415,6.23864687482516,62.89,96.47
416,6.242452760537465,63.63999999999999,96.74000000000001
417,6.245081931352615,63.14999999999999,96.67999999999999
418,6.240804473559062,63.6,96.67999999999999
419,6.2408111691474915,63.38,96.54
420,6.238985389471054,63.42,96.58
421,6.238391151030858,63.6,96.54
422,6.239907254775365,63.39,96.63000000000001
423,6.234538594881694,63.23,96.6
424,6.237572997808456,63.349999999999994,96.6
425,6.241706440846126,63.22,96.5
426,6.2404181361198425,63.46000000000001,96.64
427,6.239760498205821,63.63999999999999,96.66
428,6.2359161873658495,63.11,96.55
429,6.239849289258321,63.63999999999999,96.56
430,6.240075955788295,63.339999999999996,96.57
431,6.239329586426417,63.470000000000006,96.39999999999999
432,6.235978881518046,63.38,96.65
433,6.237203548351924,63.349999999999994,96.6
434,6.2408707936604815,63.970000000000006,96.74000000000001
435,6.234654664993286,63.54,96.65
436,6.237008839845657,63.41,96.58
437,6.242400169372559,63.88,96.65
438,6.2343056201934814,63.99,96.69
439,6.239590396483739,63.93,96.63000000000001
440,6.235951652129491,63.62,96.72
441,6.236201753218968,63.59,96.64
442,6.234499603509903,63.449999999999996,96.7
443,6.242625882228215,63.3,96.59
444,6.237927585840225,63.41,96.58
445,6.236439615488052,63.46000000000001,96.6
446,6.237560441096623,63.38,96.53
447,6.236647824446361,63.18,96.44
448,6.234938710927963,63.56,96.49
449,6.234645277261734,63.82,96.61
450,6.238902221123378,64.07000000000001,96.61
451,6.239643553892772,63.77,96.63000000000001
452,6.2360881467660265,63.68000000000001,96.55
453,6.23405705889066,63.519999999999996,96.58
454,6.235005338986714,63.92,96.61999999999999
455,6.234736849864324,64.12,96.63000000000001
456,6.231013178825378,64.02,96.71
457,6.234060853719711,63.92,96.61999999999999
458,6.23470272620519,63.57000000000001,96.64
459,6.237623731295268,63.62,96.53
460,6.233235796292623,63.349999999999994,96.43
461,6.234896540641785,64.05,96.64
462,6.232839951912562,63.800000000000004,96.61999999999999
463,6.233271410067876,63.57000000000001,96.5
464,6.23534940679868,63.51,96.47
465,6.235315024852753,64.34,96.87
466,6.234674980243047,63.739999999999995,96.64
467,6.233625064293544,64.1,96.6
468,6.231499880552292,63.39,96.39999999999999
469,6.232155899206798,63.61,96.84
470,6.227276811997096,63.949999999999996,96.58
471,6.234109242757161,63.78,96.82
472,6.232889850934346,64.19,96.67999999999999
473,6.234896183013916,64.05999999999999,96.61999999999999
474,6.233310252428055,64.28,96.91
475,6.22951062520345,63.7,96.76
476,6.233535468578339,63.82,96.71
477,6.230711470047633,63.339999999999996,96.7
478,6.233037074406941,63.949999999999996,96.5
479,6.230752309163411,63.629999999999995,96.39999999999999
480,6.23256994287173,63.92,96.7
481,6.229752977689107,63.68000000000001,96.8
482,6.2317308485507965,63.690000000000005,96.54
483,6.227718601624171,64.07000000000001,96.65
484,6.2318427463372545,64.22,96.86
485,6.2311152418454485,64.27000000000001,96.81
486,6.229888300100963,64.27000000000001,96.81
487,6.231159816185634,64.08,96.61999999999999
488,6.231321762005488,64.29,96.78
489,6.2310359080632525,64.16,96.7
490,6.230490614970525,64.09,96.67999999999999
491,6.229168335596721,64.32,96.91
492,6.23134105404218,64.16,96.73
493,6.228982985019684,63.79,96.59
494,6.2278129160404205,63.85999999999999,96.64
495,6.229158401489258,63.6,96.82
496,6.2285775144894915,64.41,96.67
497,6.230062584082286,63.580000000000005,96.46000000000001
498,6.2316118975480395,64.18,96.66
499,6.228948473930359,64.53,96.71
500,6.22966272632281,64.45,96.8
501,6.228825807571411,64.44,96.81
502,6.229481905698776,64.34,96.65
503,6.232922991116841,64.2,96.58
504,6.228993982076645,64.56,96.67999999999999
505,6.228990336259206,64.11,96.61
506,6.228941410779953,64.2,96.77
507,6.227278937896092,64.64999999999999,96.8
508,6.229006767272949,64.82,96.8
509,6.226771781841914,64.59,96.74000000000001
510,6.226306041081746,64.83,96.98
511,6.225888868172963,64.64,96.96000000000001
512,6.227744003136952,64.58,96.72
513,6.2292614579200745,64.56,96.78
514,6.224808941284816,64.75999999999999,96.76
515,6.228962788979213,63.51,96.50999999999999
516,6.227419008811315,64.14999999999999,96.61
517,6.23061936100324,64.61,96.77
518,6.224305043617885,65.03,96.94
519,6.226215094327927,64.4,96.7
520,6.227617055177689,64.4,96.93
521,6.2257563670476275,64.31,96.72
522,6.2273684938748675,64.46,96.66
523,6.225546250740687,64.28,96.67999999999999
524,6.226875483989716,64.58,96.71
525,6.2281153698762255,64.45,96.78999999999999
526,6.224653502305348,64.64999999999999,96.71
527,6.222956627607346,64.25,96.53
528,6.22569140791893,64.42,96.61
529,6.223154664039612,64.68,96.91
530,6.224524935086568,64.59,96.94
531,6.225749005873998,64.74,96.6
532,6.224258194367091,64.45,96.61999999999999
533,6.225346624851227,64.47,96.63000000000001
534,6.2276631295681,64.91,96.74000000000001
535,6.225672105948131,64.75,96.72
536,6.225768715143204,64.71000000000001,96.61
537,6.223133444786072,64.74,96.73
538,6.220921297868093,64.74,96.72
539,6.224108338356018,64.46,96.78
540,6.223142524560292,64.9,96.92
541,6.224770724773407,64.67,96.69
542,6.225155244270961,64.85,96.81
543,6.221413840850194,65.01,96.63000000000001
544,6.222116043170293,64.60000000000001,96.61
545,6.226810604333878,64.53,96.69
546,6.22663073738416,64.63,96.74000000000001
547,6.218760212262471,64.33,96.71
548,6.22084367275238,64.94,96.81
549,6.2223608791828156,64.23,96.61999999999999
550,6.2227223217487335,64.96,96.93
551,6.225506454706192,64.56,96.67999999999999
552,6.221481730540593,64.77000000000001,96.89999999999999
553,6.222259819507599,64.2,96.67999999999999
554,6.222485721111298,64.72,96.81
555,6.21722736954689,63.05,96.27
556,6.221083958943685,65.09,96.83
557,6.22446729739507,64.45,96.89999999999999
558,6.220988521973292,65.01,96.89
559,6.222612778345744,64.14,96.78
560,6.227148056030273,64.79,96.82
561,6.22005033493042,65.07,96.74000000000001
562,6.220891177654266,65.06,96.81
563,6.217455675204595,64.85,96.91
564,6.221739749113719,64.57000000000001,96.76
565,6.221830685933431,64.96,96.82
566,6.221810112396876,64.96,96.83
567,6.220413277546565,65.23,96.85000000000001
568,6.221405367056529,64.75999999999999,96.85000000000001
569,6.221052904923757,64.78,96.91
570,6.221617062886556,65.09,97.02
571,6.218268841505051,64.45,96.61
572,6.224213629961014,65.0,96.92
573,6.220806568861008,65.38000000000001,96.82
574,6.219401647647222,64.88000000000001,96.72
575,6.221114705006282,65.01,96.72
576,6.219652712345123,65.06,96.95
577,6.220022022724152,65.19,96.89
578,6.222573002179463,65.19,96.94
579,6.221337248881658,65.21000000000001,96.76
580,6.220855454603831,64.78,96.7
581,6.222112754980723,64.82,96.78999999999999
582,6.21715772151947,65.21000000000001,96.78
583,6.220226327578227,64.56,96.72
584,6.2189286450545,65.09,96.72
585,6.221011678377788,65.18,96.86
586,6.220825672149658,65.12,96.78
587,6.218701044718425,65.12,96.83
588,6.216936300198237,64.92999999999999,96.92
589,6.215886324644089,64.75999999999999,96.86
590,6.218586633602778,65.03,96.81
591,6.217805018027623,64.95,96.78999999999999
592,6.215821862220764,65.14999999999999,96.66
593,6.2165542642275495,65.27,97.09
594,6.220371315876643,65.13,96.73
595,6.215273439884186,64.87,96.83
596,6.212881167729695,65.18,96.94
597,6.217119614283244,65.24,96.71
598,6.217032512029012,65.33,96.82
599,6.217812071243922,64.98,96.88
600,6.219445616006851,65.21000000000001,96.86
601,6.217083374659221,65.03999999999999,97.04
602,6.217433015505473,64.72,96.82
603,6.21442049741745,65.23,96.92
604,6.218012313048045,65.01,96.99
605,6.214601933956146,65.02,96.85000000000001
606,6.218866934378942,65.23,96.75
607,6.215196241935094,64.81,96.6
608,6.215818792581558,65.31,96.76
609,6.217361778020859,64.8,96.88
610,6.216127336025238,65.2,96.72
611,6.216048926115036,65.41,97.02
612,6.215951641400655,65.35,96.86
613,6.217818846305211,64.91,96.84
614,6.215697328249614,65.5,96.91
615,6.213214039802551,65.4,97.0
616,6.214517285426457,65.36,96.81
617,6.218535602092743,65.47,96.87
618,6.217283238967259,64.9,96.94
619,6.217196623484294,65.16,96.81
620,6.214270263910294,64.92,96.87
621,6.217305501302083,65.05,96.85000000000001
622,6.217221677303314,65.19,96.93
623,6.213341414928436,65.27,96.83
624,6.218182563781738,65.0,96.78
625,6.217854072650273,65.11,96.71
626,6.212110698223114,65.4,96.93
627,6.21220338344574,64.99000000000001,96.85000000000001
628,6.211580773194631,64.96,96.81
629,6.213212062915166,65.74,97.07000000000001
630,6.2137764890988665,65.22,96.78999999999999
631,6.217093010743459,65.38000000000001,96.8
632,6.213776926199595,65.38000000000001,96.89999999999999
633,6.214091380437215,65.16999999999999,96.8
634,6.212348371744156,65.46,96.84
635,6.215203533569972,65.13,96.82
636,6.213622689247131,65.63,96.94
637,6.218201299508412,65.36999999999999,96.88
638,6.214241663614909,65.56,96.84
639,6.216246237357457,65.32,96.82
640,6.213491857051849,65.57,96.81
641,6.212133347988129,65.61,96.73
642,6.215910812218984,65.44,96.72
643,6.215704540411632,65.72,96.93
644,6.212668945391973,65.42,96.91
645,6.209825307130814,65.69,96.73
646,6.2152246832847595,65.48,97.05
647,6.214173376560211,65.64,96.95
648,6.213582744201024,65.39,96.78
649,6.2104800045490265,65.39,96.64
650,6.211741765340169,65.64,96.95
651,6.213473230600357,65.81,96.88
652,6.213353127241135,65.38000000000001,96.84
653,6.216920564572017,65.38000000000001,96.69
654,6.214665869871776,65.82000000000001,96.92
655,6.213177680969238,65.66,96.75
656,6.210408101479213,65.25,96.76
657,6.212960282961528,65.97,97.05
658,6.210788816213608,65.82000000000001,96.78999999999999
659,6.216879198948543,65.56,96.7
660,6.214214285214742,65.75999999999999,97.0
661,6.210017571846644,65.60000000000001,96.98
662,6.212951689958572,65.38000000000001,96.89
663,6.211875021457672,65.96,96.91
664,6.211598604917526,65.74,97.0
665,6.212643146514893,65.68,96.95
666,6.209182063738505,65.44,96.81
667,6.210244019826253,65.92,96.93
668,6.2133210102717085,65.22,96.83
669,6.2068459292252856,65.82000000000001,96.93
670,6.210289895534515,65.01,96.78
671,6.213046143452327,65.62,96.99
672,6.210684070984523,65.23,96.89
673,6.210456659396489,65.71000000000001,97.06
674,6.209131151437759,65.94,96.96000000000001
675,6.211681981881459,65.4,96.89999999999999
676,6.210539519786835,65.7,96.85000000000001
677,6.211524883906047,65.98,96.92
678,6.2081270317236585,65.7,97.05
679,6.208955138921738,65.53,96.8
680,6.2121449907620745,65.74,96.74000000000001
681,6.209579547246297,65.51,96.61
682,6.208689282337825,65.61,96.73
683,6.211124608914058,65.83,96.97
684,6.210960606733958,65.86999999999999,96.83
685,6.212430248657863,65.7,96.63000000000001
686,6.213934113581975,66.33,96.86
687,6.212455719709396,65.78,96.75
688,6.211219946543376,65.55,96.94
689,6.209792812665303,65.69,96.96000000000001
690,6.2098181545734406,65.92,96.82
691,6.214036623636882,65.4,96.99
692,6.21075443426768,65.64999999999999,96.92
693,6.207242300113042,65.61,97.05
694,6.209540873765945,65.9,97.00999999999999
695,6.209321469068527,66.03999999999999,96.89
696,6.207625975211461,65.89,96.78999999999999
