epoch,train_loss,test_acc@1,test_acc@5
168,5.369877795583194,81.15,99.02
169,5.369187310798881,81.15,99.02
170,5.374492079941268,81.15,99.02
171,5.368148621824599,81.15,99.02
172,5.371214409464414,81.15,99.02
173,5.372320430794942,81.15,99.02
174,5.368438583059409,81.15,99.02
175,5.367828339645543,81.15,99.02
176,5.371411013849003,81.15,99.02
177,5.365747014271844,81.15,99.02
178,5.366105581067272,81.15,99.02
179,5.370289020931597,81.15,99.02
180,5.368738336661427,81.15,99.02
181,5.367953354550391,81.86,99.11999999999999
182,5.366747005698607,81.86,99.11999999999999
183,5.366845150583798,81.86,99.11999999999999
184,5.367398158791139,81.86,99.11999999999999
185,5.363584464358301,81.86,99.11999999999999
186,5.366418577961086,81.86,99.11999999999999
187,5.364913812617666,81.86,99.11999999999999
188,5.3628249463346815,81.86,99.11999999999999
189,5.3634148184786135,81.86,99.11999999999999
190,5.3626717931216525,81.86,99.11999999999999
191,5.362890307436285,81.86,99.11999999999999
192,5.365422278335414,81.86,99.11999999999999
193,5.361948711355937,81.86,99.11999999999999
194,5.364314202180843,81.86,99.11999999999999
195,5.359994706419325,81.86,99.11999999999999
196,5.364774517177307,81.86,99.11999999999999
197,5.362774367184983,81.86,99.11999999999999
198,5.361173905048174,81.86,99.11999999999999
199,5.360463029330539,81.86,99.11999999999999
200,5.361277555681996,81.86,99.11999999999999
201,5.358599761097701,82.04,99.1
202,5.36019532213506,82.04,99.1
203,5.358170288125264,82.04,99.1
204,5.357855034857681,82.04,99.1
205,5.360446079490111,82.04,99.1
206,5.359537906253461,82.04,99.1
207,5.358986402295299,82.04,99.1
208,5.355340220264552,82.04,99.1
209,5.358321971500043,82.04,99.1
210,5.3577435483637545,82.04,99.1
211,5.359434211377016,82.04,99.1
212,5.355406766085281,82.04,99.1
213,5.355961185140708,82.04,99.1
214,5.357134578154259,82.04,99.1
215,5.354674378621209,82.04,99.1
216,5.355779544594362,82.04,99.1
217,5.358908879388239,82.04,99.1
218,5.356106630305654,82.04,99.1
219,5.353939892090473,82.04,99.1
220,5.353178265168495,82.04,99.1
221,5.3522869827821085,82.39999999999999,99.26
222,5.35512249248544,82.39999999999999,99.26
223,5.353640123740914,82.39999999999999,99.26
224,5.35253881670765,82.39999999999999,99.26
225,5.352684311031067,82.39999999999999,99.26
226,5.3504888151109835,82.39999999999999,99.26
227,5.349737408234901,82.39999999999999,99.26
228,5.347451106789186,82.39999999999999,99.26
229,5.349788906647987,82.39999999999999,99.26
230,5.351505318867791,82.39999999999999,99.26
231,5.3497989841343205,82.39999999999999,99.26
232,5.350093610507926,82.39999999999999,99.26
233,5.3533495824361585,82.39999999999999,99.26
234,5.3517469573266725,82.39999999999999,99.26
235,5.352648204134912,82.39999999999999,99.26
236,5.346256836173461,82.39999999999999,99.26
237,5.349249274460311,82.39999999999999,99.26
238,5.348676381651888,82.39999999999999,99.26
239,5.348367317435668,82.39999999999999,99.26
240,5.34578109033329,82.39999999999999,99.26
241,5.34587423580209,83.05,99.19
242,5.348105391276252,83.05,99.19
243,5.346266328674002,83.05,99.19
244,5.347919174076355,83.05,99.19
245,5.348102859615051,83.05,99.19
246,5.346974200809125,83.05,99.19
247,5.34713249108226,83.05,99.19
248,5.346875559423387,83.05,99.19
249,5.345548708414294,83.05,99.19
250,5.348685883984123,83.05,99.19
251,5.345661237067783,83.05,99.19
252,5.346526214756916,83.05,99.19
253,5.346349922652097,83.05,99.19
254,5.343027164026634,83.05,99.19
255,5.345743759391234,83.05,99.19
256,5.344285571698061,83.05,99.19
257,5.342269990862031,83.05,99.19
258,5.346206758440156,83.05,99.19
259,5.342773398173224,83.05,99.19
260,5.340163712649002,83.05,99.19
261,5.343145719508535,83.33,99.21
262,5.3465005933623955,83.33,99.21
263,5.344274737171291,83.33,99.21
264,5.341429390858129,83.33,99.21
265,5.344549429785345,83.33,99.21
266,5.342556024335094,83.33,99.21
267,5.343108604863747,83.33,99.21
268,5.341896858411966,83.33,99.21
269,5.341791905078692,83.33,99.21
270,5.340114957278537,83.33,99.21
271,5.338843222745915,83.33,99.21
272,5.34338620765922,83.33,99.21
273,5.340771060628989,83.33,99.21
274,5.34031428504236,83.33,99.21
275,5.341106955538091,83.33,99.21
276,5.338573927731858,83.33,99.21
277,5.342248547937452,83.33,99.21
278,5.338464786096947,83.33,99.21
279,5.341089578018975,83.33,99.21
280,5.337149162882382,83.33,99.21
281,5.3376263048230985,83.45,98.92999999999999
282,5.340302870445645,83.45,98.92999999999999
283,5.339962393967147,83.45,98.92999999999999
284,5.33788861441858,83.45,98.92999999999999
285,5.339223758461549,83.45,98.92999999999999
286,5.33731258038393,83.45,98.92999999999999
287,5.336922340786334,83.45,98.92999999999999
288,5.3406817003623726,83.45,98.92999999999999
289,5.334523083008442,83.45,98.92999999999999
290,5.339030565674772,83.45,98.92999999999999
291,5.337114511076937,83.45,98.92999999999999
292,5.338882736324035,83.45,98.92999999999999
293,5.334324718750629,83.45,98.92999999999999
294,5.335277695016763,83.45,98.92999999999999
295,5.3354013334844534,83.45,98.92999999999999
296,5.333884720949783,83.45,98.92999999999999
297,5.334563658409512,83.45,98.92999999999999
298,5.332626981833546,83.45,98.92999999999999
299,5.3343560179484255,83.45,98.92999999999999
300,5.3354783697226615,83.45,98.92999999999999
301,5.334830018662915,83.81,99.15
302,5.333992864667755,83.81,99.15
303,5.335972835108177,83.81,99.15
304,5.333845143465652,83.81,99.15
305,5.334688727388677,83.81,99.15
306,5.334401460038018,83.81,99.15
307,5.335841164146502,83.81,99.15
308,5.337964544591215,83.81,99.15
309,5.332531024500267,83.81,99.15
310,5.334539079174553,83.81,99.15
311,5.3319960181246095,83.81,99.15
312,5.334830756039963,83.81,99.15
313,5.333885369841585,83.81,99.15
314,5.32987207727334,83.81,99.15
315,5.333035852491241,83.81,99.15
316,5.33343844069648,83.81,99.15
317,5.333634371610032,83.81,99.15
318,5.333208005452893,83.81,99.15
319,5.333681632563011,83.81,99.15
320,5.330834211762419,83.81,99.15
321,5.331790383329096,84.25,99.19
322,5.3292099175993926,84.25,99.19
323,5.332881981564551,84.25,99.19
324,5.330148903364988,84.25,99.19
325,5.330943132184215,84.25,99.19
326,5.330942212920828,84.25,99.19
327,5.332914534303331,84.25,99.19
328,5.3311173498016045,84.25,99.19
329,5.331703421995812,84.25,99.19
330,5.333113862067154,84.25,99.19
331,5.329783808324755,84.25,99.19
332,5.331083066684684,84.25,99.19
333,5.3283960745506675,84.25,99.19
334,5.3339189008339165,84.25,99.19
335,5.330566514398634,84.25,99.19
336,5.330944017036674,84.25,99.19
337,5.331570241869111,84.25,99.19
338,5.328459621704731,84.25,99.19
339,5.329561862748923,84.25,99.19
340,5.3283963350905585,84.25,99.19
341,5.328183218375924,84.25,99.19
342,5.3283453380938655,84.25,99.19
343,5.328279819685159,84.25,99.19
344,5.327807819720396,84.25,99.19
345,5.327405270841933,84.25,99.19
346,5.329281718460555,84.25,99.19
347,5.326066523483119,84.25,99.19
348,5.329897015365129,84.25,99.19
349,5.3268525919963405,84.25,99.19
350,5.326880125655341,84.25,99.19
351,5.325221823662827,84.25,99.19
352,5.326185609876495,84.25,99.19
353,5.327561747167528,84.25,99.19
354,5.320783408646731,84.25,99.19
355,5.3272068525098035,84.25,99.19
356,5.328871215741659,84.25,99.19
357,5.325640840628712,84.25,99.19
358,5.329494063387212,84.25,99.19
359,5.327152630717484,84.25,99.19
360,5.325583929868088,84.25,99.19
361,5.324620227223819,84.69,99.26
362,5.327675037777301,84.69,99.26
363,5.328133986168301,84.69,99.26
364,5.324904776111092,84.69,99.26
365,5.3253171763469265,84.69,99.26
366,5.323785958830843,84.69,99.26
367,5.325128176777633,84.69,99.26
368,5.323461095082391,84.69,99.26
369,5.324155546955226,84.69,99.26
370,5.3245190738402695,84.69,99.26
371,5.324363988699372,84.69,99.26
372,5.32297456387392,84.69,99.26
373,5.321263858952473,84.69,99.26
374,5.324916849431303,84.69,99.26
375,5.320061541095223,84.69,99.26
376,5.321577657129347,84.69,99.26
377,5.324674006589909,84.69,99.26
378,5.324168293746476,84.69,99.26
379,5.326123704615328,84.69,99.26
380,5.322749634378964,84.69,99.26
381,5.323807180542307,84.64,99.19
382,5.324066132614293,84.64,99.19
383,5.3228381786149805,84.64,99.19
384,5.32272622511559,84.64,99.19
385,5.320596301678529,84.64,99.19
386,5.323271436789601,84.64,99.19
387,5.323000401565709,84.64,99.19
388,5.320907302738465,84.64,99.19
389,5.323942941488679,84.64,99.19
390,5.322220600757403,84.64,99.19
391,5.324388410627227,84.64,99.19
392,5.320815558286057,84.64,99.19
393,5.3218165623773,84.64,99.19
394,5.321620198869214,84.64,99.19
395,5.321488291946883,84.64,99.19
396,5.318432970145314,84.64,99.19
397,5.319196042326308,84.64,99.19
398,5.320825837322118,84.64,99.19
399,5.3202931610579345,84.64,99.19
400,5.321155203986414,84.64,99.19
401,5.321501137055073,85.03,99.26
402,5.320641257099269,85.03,99.26
403,5.319814151095361,85.03,99.26
404,5.317943327205697,85.03,99.26
405,5.318936977189841,85.03,99.26
406,5.32260441534298,85.03,99.26
407,5.317416712180855,85.03,99.26
408,5.32029390335083,85.03,99.26
409,5.320212108572734,85.03,99.26
410,5.320338244290696,85.03,99.26
411,5.3213694365983155,85.03,99.26
412,5.318309538143197,85.03,99.26
413,5.318843482695904,85.03,99.26
414,5.31902203609034,85.03,99.26
415,5.316936999252162,85.03,99.26
416,5.316649844965984,85.03,99.26
417,5.318115947172814,85.03,99.26
418,5.317147653127454,85.03,99.26
419,5.317982206639555,85.03,99.26
420,5.319542117954529,85.03,99.26
421,5.319502402826683,85.19,99.32
422,5.319189902433415,85.19,99.32
423,5.316114986065736,85.19,99.32
424,5.3156834631851035,85.19,99.32
425,5.31860059069604,85.19,99.32
426,5.319146215301199,85.19,99.32
427,5.315920810109561,85.19,99.32
428,5.313573360443115,85.19,99.32
429,5.316305357156341,85.19,99.32
430,5.31530555744761,85.19,99.32
431,5.31582588510415,85.19,99.32
432,5.315661056754515,85.19,99.32
433,5.316679502270885,85.19,99.32
434,5.316272337412097,85.19,99.32
435,5.3164947696567815,85.19,99.32
436,5.316942037995329,85.19,99.32
437,5.31714466920833,85.19,99.32
438,5.317248526307726,85.19,99.32
439,5.315208607113238,85.19,99.32
440,5.316088681368484,85.19,99.32
441,5.316216847331254,85.11999999999999,99.29
442,5.316174423571715,85.11999999999999,99.29
443,5.315623745475848,85.11999999999999,99.29
444,5.317158772773349,85.11999999999999,99.29
445,5.315262583113208,85.11999999999999,99.29
446,5.314991769102431,85.11999999999999,99.29
447,5.316158166865713,85.11999999999999,99.29
448,5.313585453426715,85.11999999999999,99.29
449,5.313846347258263,85.11999999999999,99.29
450,5.31574211907141,85.11999999999999,99.29
451,5.318326866503844,85.11999999999999,99.29
452,5.3159810439827515,85.11999999999999,99.29
453,5.312877482974653,85.11999999999999,99.29
454,5.317799145413428,85.11999999999999,99.29
455,5.316757236559367,85.11999999999999,99.29
456,5.3150472100248045,85.11999999999999,99.29
457,5.312350381280958,85.11999999999999,99.29
458,5.313526935184125,85.11999999999999,99.29
459,5.311806954059405,85.11999999999999,99.29
460,5.311166242225883,85.11999999999999,99.29
461,5.314547917277543,85.45,99.29
462,5.3135756266485785,85.45,99.29
463,5.312399923186941,85.45,99.29
464,5.313844616880122,85.45,99.29
465,5.310732256505907,85.45,99.29
466,5.313499760381954,85.45,99.29
467,5.314144291828588,85.45,99.29
468,5.3102772211291125,85.45,99.29
469,5.314192314737851,85.45,99.29
470,5.3116886492857,85.45,99.29
471,5.311692051051819,85.45,99.29
472,5.314337401045966,85.45,99.29
473,5.310076861037421,85.45,99.29
474,5.310593074130029,85.45,99.29
475,5.3134133348759915,85.45,99.29
476,5.313712006991672,85.45,99.29
477,5.315459929790693,85.45,99.29
478,5.312302299381531,85.45,99.29
479,5.3083401414536935,85.45,99.29
480,5.311517921919675,85.45,99.29
481,5.313320538432328,85.78,99.32
482,5.3116496567873615,85.78,99.32
483,5.309441758185318,85.78,99.32
484,5.313190951789777,85.78,99.32
485,5.311941078028728,85.78,99.32
486,5.312187067012197,85.78,99.32
487,5.31107421265435,85.78,99.32
488,5.309472811590765,85.78,99.32
489,5.310681554460034,85.78,99.32
490,5.309478356666172,85.78,99.32
491,5.3098980372714015,85.78,99.32
492,5.311935537869168,85.78,99.32
493,5.309358778688097,85.78,99.32
494,5.313885575717258,85.78,99.32
495,5.306569551684193,85.78,99.32
496,5.309793821315176,85.78,99.32
497,5.311371557491341,85.78,99.32
498,5.310335591896293,85.78,99.32
499,5.3131457210816055,85.78,99.32
500,5.3104078646787665,85.78,99.32
501,5.313841524812364,85.9,99.28
502,5.311400521661818,85.9,99.28
503,5.312671287772582,85.9,99.28
504,5.311388291034502,85.9,99.28
505,5.311608196533832,85.9,99.28
506,5.311232345620382,85.9,99.28
507,5.309387605214856,85.9,99.28
508,5.3105230429737835,85.9,99.28
509,5.309844302147934,85.9,99.28
510,5.311847672020037,85.9,99.28
511,5.308129399093156,85.9,99.28
512,5.310723791417387,85.9,99.28
513,5.307909709891093,85.9,99.28
514,5.308241539394732,85.9,99.28
515,5.3089113579582925,85.9,99.28
516,5.307511496789677,85.9,99.28
517,5.307572413965599,85.9,99.28
518,5.310245366440606,85.9,99.28
519,5.306620878042634,85.9,99.28
520,5.3090631347341635,85.9,99.28
521,5.308018006000323,85.7,99.29
522,5.306747869117973,85.7,99.29
523,5.306538635922461,85.7,99.29
524,5.309094261877315,85.7,99.29
525,5.309000742804144,85.7,99.29
526,5.306161875577317,85.7,99.29
527,5.306659737813104,85.7,99.29
528,5.307048030735291,85.7,99.29
529,5.305159588450009,85.7,99.29
530,5.305320479206203,85.7,99.29
531,5.307699218238752,85.7,99.29
532,5.304785320439289,85.7,99.29
533,5.3070061575506156,85.7,99.29
534,5.307313742096891,85.7,99.29
535,5.306345069531313,85.7,99.29
536,5.306401537865708,85.7,99.29
537,5.3058868781807496,85.7,99.29
538,5.306669249977033,85.7,99.29
539,5.304244936127024,85.7,99.29
540,5.307254673279438,85.7,99.29
541,5.307401470302307,86.2,99.36
542,5.307563791569975,86.2,99.36
543,5.305558047343776,86.2,99.36
544,5.303844068468232,86.2,99.36
545,5.307927760881247,86.2,99.36
546,5.3063826167706365,86.2,99.36
547,5.305368040025849,86.2,99.36
548,5.308404062212128,86.2,99.36
549,5.302348372862511,86.2,99.36
550,5.3036692560333565,86.2,99.36
551,5.303991946977439,86.2,99.36
552,5.304482705814323,86.2,99.36
553,5.30740030524657,86.2,99.36
554,5.303519588155845,86.2,99.36
555,5.305489771144906,86.2,99.36
556,5.3044423417946724,86.2,99.36
557,5.306552375714803,86.2,99.36
558,5.304908457490587,86.2,99.36
559,5.302965591863258,86.2,99.36
560,5.306567339553046,86.2,99.36
561,5.299836355386321,85.81,99.42999999999999
562,5.3064858593891575,85.81,99.42999999999999
563,5.304062745005814,85.81,99.42999999999999
564,5.307332063458629,85.81,99.42999999999999
565,5.304953049138649,85.81,99.42999999999999
566,5.304529932356372,85.81,99.42999999999999
567,5.303537943928512,85.81,99.42999999999999
568,5.30496208446542,85.81,99.42999999999999
569,5.305781757708678,85.81,99.42999999999999
570,5.305098705685015,85.81,99.42999999999999
571,5.303613903596229,85.81,99.42999999999999
572,5.3027711504513455,85.81,99.42999999999999
573,5.305801598067136,85.81,99.42999999999999
574,5.303923203773105,85.81,99.42999999999999
575,5.304169831816683,85.81,99.42999999999999
576,5.307437041371139,85.81,99.42999999999999
577,5.306108381330352,85.81,99.42999999999999
578,5.3052602355013185,85.81,99.42999999999999
579,5.307326837913277,85.81,99.42999999999999
580,5.302079495695448,85.81,99.42999999999999
581,5.30186723433819,86.13,99.38
582,5.302494801196856,86.13,99.38
583,5.304595730968358,86.13,99.38
584,5.3024136651422555,86.13,99.38
585,5.30445167698811,86.13,99.38
586,5.299360496481669,86.13,99.38
587,5.302681033144292,86.13,99.38
588,5.301484122718732,86.13,99.38
589,5.301739274840994,86.13,99.38
590,5.304333957200198,86.13,99.38
591,5.303404508177767,86.13,99.38
592,5.301332508165812,86.13,99.38
593,5.303550312199543,86.13,99.38
594,5.302028651090012,86.13,99.38
595,5.299792127510936,86.13,99.38
596,5.30241867439034,86.13,99.38
597,5.302716879500556,86.13,99.38
598,5.304039935475772,86.13,99.38
599,5.302964726674188,86.13,99.38
600,5.3007552795803425,86.13,99.38
601,5.300648974389145,85.92999999999999,99.33999999999999
602,5.302530141220879,85.92999999999999,99.33999999999999
603,5.301549090552576,85.92999999999999,99.33999999999999
604,5.303492968844385,85.92999999999999,99.33999999999999
605,5.302999540702584,85.92999999999999,99.33999999999999
606,5.301207547335281,85.92999999999999,99.33999999999999
607,5.3046905478251345,85.92999999999999,99.33999999999999
608,5.304759094395588,85.92999999999999,99.33999999999999
609,5.302648210033928,85.92999999999999,99.33999999999999
610,5.300410993320426,85.92999999999999,99.33999999999999
611,5.300462973486517,85.92999999999999,99.33999999999999
612,5.297995842609209,85.92999999999999,99.33999999999999
613,5.301322012832484,85.92999999999999,99.33999999999999
614,5.302919009297164,85.92999999999999,99.33999999999999
615,5.29996733321357,85.92999999999999,99.33999999999999
616,5.299685856730668,85.92999999999999,99.33999999999999
617,5.302855703019604,85.92999999999999,99.33999999999999
618,5.299908903456226,85.92999999999999,99.33999999999999
619,5.298828287222951,85.92999999999999,99.33999999999999
620,5.303261560263093,85.92999999999999,99.33999999999999
621,5.302148656746776,85.98,99.3
622,5.301132074336416,85.98,99.3
623,5.30254421037497,85.98,99.3
624,5.301647304259625,85.98,99.3
625,5.297611207077184,85.98,99.3
626,5.302425689303998,85.98,99.3
627,5.299561839742759,85.98,99.3
628,5.300752816740999,85.98,99.3
629,5.297298298668616,85.98,99.3
630,5.297947377273717,85.98,99.3
631,5.300824711003254,85.98,99.3
632,5.2989715202567504,85.98,99.3
633,5.298815432283067,85.98,99.3
634,5.295093069371489,85.98,99.3
635,5.294343599339121,85.98,99.3
636,5.300978980113551,85.98,99.3
637,5.298194315015655,85.98,99.3
638,5.298966560167136,85.98,99.3
639,5.299616705511034,85.98,99.3
640,5.298948897528894,85.98,99.3
641,5.2963405540309,86.04,99.31
642,5.2975722194946915,86.04,99.31
643,5.3014108176083905,86.04,99.31
644,5.298127312021157,86.04,99.31
645,5.297775927278185,86.04,99.31
646,5.300698821077642,86.04,99.31
647,5.3004246888701445,86.04,99.31
648,5.297101728694955,86.04,99.31
649,5.298490258836255,86.04,99.31
650,5.297791456438832,86.04,99.31
651,5.2959273574278525,86.04,99.31
652,5.299451744433531,86.04,99.31
653,5.299270733115599,86.04,99.31
654,5.299216766947324,86.04,99.31
655,5.298434503299674,86.04,99.31
656,5.296022931325067,86.04,99.31
657,5.301030286808603,86.04,99.31
658,5.296610429114902,86.04,99.31
659,5.298961369032712,86.04,99.31
660,5.29624600262986,86.04,99.31
661,5.296715756052548,86.09,99.42999999999999
662,5.29738792439097,86.09,99.42999999999999
663,5.297322401066416,86.09,99.42999999999999
664,5.298828218401093,86.09,99.42999999999999
665,5.294563440932441,86.09,99.42999999999999
666,5.298407181022093,86.09,99.42999999999999
667,5.29751957077341,86.09,99.42999999999999
668,5.297549955623666,86.09,99.42999999999999
669,5.29902624838131,86.09,99.42999999999999
670,5.295821007994032,86.09,99.42999999999999
671,5.2988706913191015,86.09,99.42999999999999
672,5.297815303212588,86.09,99.42999999999999
673,5.299601348405032,86.09,99.42999999999999
674,5.296439672253795,86.09,99.42999999999999
675,5.296858497501648,86.09,99.42999999999999
676,5.296211837493267,86.09,99.42999999999999
677,5.298196458324943,86.09,99.42999999999999
678,5.296056821174228,86.09,99.42999999999999
679,5.296230861821125,86.09,99.42999999999999
680,5.297426022205157,86.09,99.42999999999999
681,5.297439624353783,86.45,99.39
682,5.296868609398911,86.45,99.39
683,5.293446771877328,86.45,99.39
684,5.2964384088811185,86.45,99.39
685,5.2961520607938475,86.45,99.39
686,5.2955559061974595,86.45,99.39
687,5.294757749616485,86.45,99.39
688,5.2989460463376385,86.45,99.39
689,5.295726377939441,86.45,99.39
690,5.2975869375405855,86.45,99.39
691,5.295910550146988,86.45,99.39
692,5.29802937360154,86.45,99.39
693,5.296390774323768,86.45,99.39
694,5.2965840752591795,86.45,99.39
695,5.29576981436346,86.45,99.39
696,5.295813703045402,86.45,99.39
697,5.295312817563715,86.45,99.39
698,5.295380784064224,86.45,99.39
699,5.296097371996064,86.45,99.39
700,5.297680731901188,86.45,99.39
701,5.296949494745314,86.3,99.42
702,5.296922260952979,86.3,99.42
703,5.296495948870158,86.3,99.42
704,5.293380181813977,86.3,99.42
705,5.2958166427219036,86.3,99.42
706,5.296656559423073,86.3,99.42
707,5.2926851744504315,86.3,99.42
708,5.295652704140575,86.3,99.42
709,5.296206022046276,86.3,99.42
710,5.292022169250803,86.3,99.42
711,5.295128650272016,86.3,99.42
712,5.293220357796581,86.3,99.42
713,5.293167055267649,86.3,99.42
714,5.297604521525275,86.3,99.42
715,5.294382252644017,86.3,99.42
716,5.293669577726384,86.3,99.42
717,5.295198637185638,86.3,99.42
718,5.293830979730665,86.3,99.42
719,5.296416056524847,86.3,99.42
720,5.294846347926819,86.3,99.42
